idx,date,cust_email,cust_location,product_id,product_quantity
305,2020-02-04 17:00:00.0,tre@outlook.com,66295.0,BK60PG6T74JJ,5
306,2020-02-04 17:00:00.0,preo@outlook.com,60547.0,45R87X6VSW0O,3
307,2020-02-04 17:00:00.0,preo@outlook.com,60547.0,TQA96LWVXJO4,1
308,2020-02-04 17:00:00.0,yunk@gmail.com,98802.0,RY6AWJHQSQUL,1
309,2020-02-04 17:00:00.0,yunk@gmail.com,98802.0,O989DFV5Q3EB,2
310,2020-02-04 17:00:00.0,tryd@yahoo.com,94358.0,W3TUWX2DSVUS,4
311,2020-02-04 17:00:00.0,tryd@yahoo.com,94358.0,29S2IHQX2HWT,1
312,2020-02-04 17:00:00.0,tryd@yahoo.com,94358.0,UHMB9WV5FVH1,3
313,2020-02-04 17:00:00.0,mym@msn.com,25990.0,GHQ91CZQB5K1,2
314,2020-02-04 17:00:00.0,geng@mail.com,21471.0,TFVG1TVRVIA9,5
315,2020-02-04 17:00:00.0,geng@mail.com,21471.0,PYTI10XKAVHF,3
316,2020-02-04 17:00:00.0,geng@mail.com,21471.0,RDPHNZTT431K,2
317,2020-02-04 17:00:00.0,suer@outlook.com,89792.0,65MBTU7E8K7E,2
318,2020-02-04 17:00:00.0,ply@msn.com,49745.0,0XNFZTLK0SW1,1
319,2020-02-05 17:00:00.0,buent@inbox.com,11346.0,Y764OSTYKRBR,2
320,2020-02-05 17:00:00.0,buent@inbox.com,11346.0,333HVMF2B9UR,1
321,2020-02-05 17:00:00.0,gry@aol.com,81094.0,9ZWAQDPGF1TL,2
322,2020-02-05 17:00:00.0,pree@live.com,50565.0,1E4WC5OWGDX1,2
323,2020-02-05 17:00:00.0,le@yahoo.com,99628.0,CU2ZH1Z6RF8P,1
324,2020-02-05 17:00:00.0,le@yahoo.com,99628.0,YF857MVEJN8D,1
325,2020-02-05 17:00:00.0,zaav@mail.com,42135.0,1XF0ERLOOZFZ,4
326,2020-02-05 17:00:00.0,gloeng@inbox.com,59653.0,19C51Z1NBVJG,4
327,2020-02-06 17:00:00.0,spamp@outlook.com,1942.0,FJTBNRH06RH0,1
328,2020-02-06 17:00:00.0,kump@yahoo.com,92510.0,081QCW5PIUL3,1
329,2020-02-06 17:00:00.0,craz@aol.com,57034.0,PB67O6SUF0S1,3
330,2020-02-06 17:00:00.0,craz@aol.com,57034.0,FPAFD7W34SCX,3
331,2020-02-06 17:00:00.0,chae@aol.com,183.0,NCS42OYKU5HG,2
332,2020-02-06 17:00:00.0,chae@aol.com,183.0,Q13H082XSAU4,1
333,2020-02-06 17:00:00.0,chae@aol.com,183.0,1X9KUYYVCFLT,1
334,2020-02-06 17:00:00.0,chae@aol.com,183.0,I3MLEYH42E8V,1
335,2020-02-06 17:00:00.0,chae@aol.com,183.0,RUZ45GOYHYMJ,1
336,2020-02-06 17:00:00.0,treiw@yahoo.com,40852.0,TGUYHK6ZC6IS,1
337,2020-02-06 17:00:00.0,treiw@yahoo.com,40852.0,LAHML6WF06EN,1
338,2020-02-06 17:00:00.0,treiw@yahoo.com,40852.0,CV40CRMPKYF4,2
339,2020-02-06 17:00:00.0,flept@gmail.com,44488.0,O3KT6WDVDX1B,1
340,2020-02-06 17:00:00.0,luat@aol.com,78471.0,VLSI56NQDZTA,1
341,2020-02-06 17:00:00.0,smoi@hotmail.com,36320.0,5Y05XKJF1UBF,2
342,2020-02-06 17:00:00.0,shie@yahoo.com,8855.0,ZLFV0BJLO2SU,2
343,2020-02-06 17:00:00.0,shie@yahoo.com,8855.0,XXB1KX8AHS94,3
344,2020-02-06 17:00:00.0,shie@yahoo.com,8855.0,IB42LZLM48UV,1
345,2020-02-06 17:00:00.0,shie@yahoo.com,8855.0,AHO0AQ6K4YQ1,4
346,2020-02-06 17:00:00.0,ku@yahoo.com,20745.0,74ZSX6U7LD4V,4
347,2020-02-06 17:00:00.0,ku@yahoo.com,20745.0,9N73OSHAK6I0,1
348,2020-02-07 17:00:00.0,veom@yahoo.com,24538.0,VZ2NA54W66RU,1
349,2020-02-07 17:00:00.0,beez@msn.com,50565.0,0N6IRZJWTPSP,1
350,2020-02-08 17:00:00.0,ho@live.com,70196.0,GY0KW59GB343,1
351,2020-02-08 17:00:00.0,star@hotmail.com,71966.0,U8ZZ1L9ZSM43,1
352,2020-02-08 17:00:00.0,glua@mail.com,12884.0,JNO8MI4LK2VH,2
353,2020-02-08 17:00:00.0,glua@mail.com,12884.0,6RY2XWW6GBGS,2
354,2020-02-08 17:00:00.0,glua@mail.com,12884.0,9TD5N7HTY40F,1
355,2020-02-08 17:00:00.0,triob@gmail.com,62593.0,JTB6WMI8S1FO,1
356,2020-02-08 17:00:00.0,flie@hotmail.com,40852.0,7FS7W4XVZ4CH,2
357,2020-02-08 17:00:00.0,yeest@gmail.com,97444.0,AG6XV56WG7K4,1
358,2020-02-08 17:00:00.0,chi@aol.com,12239.0,JWZZ9N2LOSS9,1
359,2020-02-09 17:00:00.0,bree@icloud.com,67783.0,1SR2WG9K9BPY,3
360,2020-02-09 17:00:00.0,blent@msn.com,3819.0,UKHSUOPNA6XE,2
361,2020-02-10 17:00:00.0,loo@yahoo.com,27503.0,JXSQN36K1AJP,2
362,2020-02-10 17:00:00.0,strut@hotmail.com,11976.0,RXOYV5AUYNTO,1
363,2020-02-10 17:00:00.0,plaad@aol.com,56241.0,5OTU293KCVXV,1
364,2020-02-10 17:00:00.0,plaad@aol.com,56241.0,7QMCMCDITAME,1
365,2020-02-11 17:00:00.0,koush@yahoo.com,43666.0,H4JSP77LSMOE,1
366,2020-02-11 17:00:00.0,koush@yahoo.com,43666.0,N4QO8Q140C60,1
367,2020-02-11 17:00:00.0,dri@yahoo.com,92338.0,96W2BGD86S2Z,2
368,2020-02-11 17:00:00.0,clou@yahoo.com,76751.0,Q332GPBG33LM,1
369,2020-02-11 17:00:00.0,plaor@live.com,24004.0,B4N4W10EG4TT,2
370,2020-02-11 17:00:00.0,sluo@yahoo.com,56793.0,JBJQSRT4ZO0L,2
371,2020-02-12 17:00:00.0,pump@live.com,47775.0,G196M9MOCPR9,2
372,2020-02-12 17:00:00.0,pump@live.com,47775.0,VA2JRU8F6V24,4
373,2020-02-12 17:00:00.0,fu@gmail.com,81094.0,88WRQHOPWTXY,2
374,2020-02-12 17:00:00.0,fu@gmail.com,81094.0,2PQDUPYBKUW1,1
375,2020-02-12 17:00:00.0,yoo@inbox.com,63667.0,NUBZHCW3H4NX,2
376,2020-02-12 17:00:00.0,sheaf@hotmail.com,36532.0,STYCSNQ24XOF,1
377,2020-02-12 17:00:00.0,chuop@outlook.com,90244.0,FGFV5FIFUV7H,1
378,2020-02-12 17:00:00.0,chuop@outlook.com,90244.0,OS6629XL0FKX,1
379,2020-02-12 17:00:00.0,chuop@outlook.com,90244.0,L9KRDZMMFSLJ,2
380,2020-02-12 17:00:00.0,spa@gmail.com,92836.0,7IMYX4E6B6G4,1
381,2020-02-13 17:00:00.0,plab@hotmail.com,64240.0,U2KODL6LJZZ2,2
382,2020-02-13 17:00:00.0,plab@hotmail.com,64240.0,AL03GXB0E2VX,1
383,2020-02-13 17:00:00.0,geapt@outlook.com,91307.0,GHAZ7LSEXGJ9,2
384,2020-02-13 17:00:00.0,geapt@outlook.com,91307.0,2IIBX59YAHYB,2
385,2020-02-13 17:00:00.0,geapt@outlook.com,91307.0,QNB7ZC0TM1L0,1
386,2020-02-13 17:00:00.0,wouh@msn.com,53561.0,05S40UGV2REN,2
387,2020-02-13 17:00:00.0,wouh@msn.com,53561.0,YPAALD2KLBHT,1
388,2020-02-13 17:00:00.0,wouh@msn.com,53561.0,ZC0FF0TOYFDN,3
389,2020-02-13 17:00:00.0,cruag@yahoo.com,72398.0,LOX193224KQ4,2
390,2020-02-13 17:00:00.0,mess@live.com,44488.0,00388GMRLW8W,4
391,2020-02-13 17:00:00.0,mess@live.com,44488.0,ZAOGBGE1MJ09,1
392,2020-02-14 17:00:00.0,plioz@gmail.com,6760.0,3SI389AM9Q3O,2
393,2020-02-14 17:00:00.0,shoi@mail.com,82716.0,NTRN9ZODA8U7,1
394,2020-02-14 17:00:00.0,shoi@mail.com,82716.0,7XQY8IGKNWGU,1
395,2020-02-14 17:00:00.0,shoi@mail.com,82716.0,1E9R5KABFAOT,1
396,2020-02-14 17:00:00.0,shoi@mail.com,82716.0,5OK7FJGI9KN0,1
397,2020-02-14 17:00:00.0,shoi@mail.com,82716.0,5EE6K4Z4HSYI,2
398,2020-02-14 17:00:00.0,fre@icloud.com,57728.0,T8T03P5F3I8C,4
399,2020-02-14 17:00:00.0,fre@icloud.com,57728.0,ZXBIJWYA3AGP,1
400,2020-02-14 17:00:00.0,nyy@yahoo.com,22136.0,KZE3ZY99S2G7,1
401,2020-02-14 17:00:00.0,kiasp@icloud.com,13595.0,TXPQD74FG8LK,1
402,2020-02-15 17:00:00.0,shuish@yahoo.com,69304.0,HY6UIVY01U06,2
403,2020-02-15 17:00:00.0,sloz@gmail.com,183.0,GSHWCEA1JKT8,1
404,2020-02-15 17:00:00.0,sloz@gmail.com,183.0,RSOVZK12HV4P,4
405,2020-02-15 17:00:00.0,styv@inbox.com,94934.0,0FBVE34LD0CP,1
406,2020-02-15 17:00:00.0,chai@icloud.com,60547.0,320HUINET6WT,1
407,2020-02-15 17:00:00.0,chai@icloud.com,60547.0,CBPK0TEI3IO4,2
408,2020-02-15 17:00:00.0,chai@icloud.com,60547.0,GPLCX2I6HORE,4
409,2020-02-15 17:00:00.0,blee@hotmail.com,91835.0,SOGOJW89B6F8,1
410,2020-02-15 17:00:00.0,pree@hotmail.com,89792.0,I9JGNRVP7QIJ,1
411,2020-02-15 17:00:00.0,pree@hotmail.com,89792.0,SBMD15WGPN7K,5
412,2020-02-15 17:00:00.0,neipt@gmail.com,49456.0,E8I3NVKFJNMJ,2
413,2020-02-15 17:00:00.0,neipt@gmail.com,49456.0,HVI9YHM6J2J6,2
414,2020-02-15 17:00:00.0,neipt@gmail.com,49456.0,X6UE9Y850OON,1
415,2020-02-15 17:00:00.0,peift@live.com,82075.0,9P29JL5FYK3E,1
416,2020-02-15 17:00:00.0,peu@gmail.com,43316.0,SEH39FIHMCCG,2
417,2020-02-16 17:00:00.0,slod@yahoo.com,62593.0,K096ZGD4SKDL,4
418,2020-02-16 17:00:00.0,sna@outlook.com,45676.0,PQAQ007QNE1C,1
419,2020-02-16 17:00:00.0,waf@msn.com,20577.0,3WFYYFS8IOH0,3
420,2020-02-16 17:00:00.0,bly@yahoo.com,82075.0,MTAAPGZRJFQ2,1
421,2020-02-16 17:00:00.0,ja@aol.com,18926.0,944UEUH2RYOE,1
422,2020-02-16 17:00:00.0,croisk@yahoo.com,81063.0,CRZORHADPOU3,2
423,2020-02-16 17:00:00.0,croisk@yahoo.com,81063.0,C9CVZ8W5O6B8,2
424,2020-02-16 17:00:00.0,streo@aol.com,81694.0,DKRW80API0XG,1
425,2020-02-16 17:00:00.0,streo@aol.com,81694.0,ROD1QU7BMD68,1
426,2020-02-16 17:00:00.0,le@aol.com,67094.0,FGRWXSGBE4YF,1
427,2020-02-16 17:00:00.0,le@aol.com,67094.0,6ML39TIBB52P,2
428,2020-02-16 17:00:00.0,bynt@aol.com,6882.0,PYTIR9YPSM8N,2
429,2020-02-17 17:00:00.0,do@icloud.com,67094.0,PADT7WSVABAS,1
430,2020-02-17 17:00:00.0,do@icloud.com,67094.0,60X35GDRY0NR,3
431,2020-02-17 17:00:00.0,do@icloud.com,67094.0,RD09OEEAK943,1
432,2020-02-17 17:00:00.0,snua@yahoo.com,99710.0,FQZW8W92EWO3,1
433,2020-02-17 17:00:00.0,hov@yahoo.com,8794.0,NC08AXZL1MN9,1
434,2020-02-17 17:00:00.0,stoe@gmail.com,57728.0,LGPH7T5AE4DT,3
435,2020-02-17 17:00:00.0,stoe@gmail.com,57728.0,K0113ZJN7S27,1
436,2020-02-18 17:00:00.0,miu@gmail.com,64409.0,R3TWAYO5MUGV,2
437,2020-02-18 17:00:00.0,tre@yahoo.com,54276.0,PBWZ0VIYYAGF,1
438,2020-02-18 17:00:00.0,tre@yahoo.com,54276.0,MHASIDVOGWHC,4
439,2020-02-18 17:00:00.0,tre@yahoo.com,54276.0,GV7GF4IIW7LE,1
440,2020-02-18 17:00:00.0,tre@yahoo.com,54276.0,MM55Z8D6MIY6,2
441,2020-02-18 17:00:00.0,tre@yahoo.com,54276.0,WTG323TXA1TC,1
442,2020-02-18 17:00:00.0,friu@aol.com,98802.0,NOTLY3GGQWJX,1
443,2020-02-18 17:00:00.0,friu@aol.com,98802.0,KB1VGH5SO4BF,4
444,2020-02-18 17:00:00.0,yuach@yahoo.com,26583.0,M67463I8LQUM,2
445,2020-02-18 17:00:00.0,yi@msn.com,62294.0,IBYQXFOADCU2,2
446,2020-02-19 17:00:00.0,na@aol.com,9807.0,JRM87DC9H02D,4
447,2020-02-19 17:00:00.0,dao@gmail.com,35152.0,JHW2VQO5G4WT,2
448,2020-02-19 17:00:00.0,dao@gmail.com,35152.0,PSFZQ2T9F2HQ,2
449,2020-02-19 17:00:00.0,dao@gmail.com,35152.0,JAJDTLV3MBHW,1
450,2020-02-19 17:00:00.0,dao@gmail.com,35152.0,89WQ9YDWYB87,1
451,2020-02-19 17:00:00.0,flub@icloud.com,47775.0,VCH9K8QJRFTF,3
452,2020-02-19 17:00:00.0,flub@icloud.com,47775.0,DBFTQQJB01EO,1
453,2020-02-19 17:00:00.0,glaapt@yahoo.com,57508.0,8KRKKLI3RI4F,1
454,2020-02-19 17:00:00.0,dea@aol.com,23419.0,ZD262ENPVBJW,1
455,2020-02-20 17:00:00.0,skess@live.com,88046.0,I4ZILUA50LSS,1
456,2020-02-20 17:00:00.0,geod@aol.com,72094.0,F5YF5G2FPCFO,1
457,2020-02-20 17:00:00.0,geod@aol.com,72094.0,ITGA3MA0XF56,1
458,2020-02-21 17:00:00.0,fli@outlook.com,52051.0,1ITGKP9ZSYTQ,3
459,2020-02-21 17:00:00.0,fli@outlook.com,52051.0,145NHGRFBQV6,1
460,2020-02-21 17:00:00.0,byct@hotmail.com,21015.0,EMH1TWRU7ZHX,3
461,2020-02-21 17:00:00.0,byct@hotmail.com,21015.0,OKRXESK0CSTQ,1
462,2020-02-21 17:00:00.0,da@aol.com,78512.0,OQ8RIMW56PU9,1
463,2020-02-21 17:00:00.0,da@aol.com,78512.0,G6QD66EBAT3T,1
464,2020-02-21 17:00:00.0,da@aol.com,78512.0,WQJ0DZWQY3PG,1
465,2020-02-21 17:00:00.0,da@aol.com,78512.0,YCAVCJP2PC21,1
466,2020-02-21 17:00:00.0,how@msn.com,54104.0,MQMIZN3B6DVP,3
467,2020-02-22 17:00:00.0,leenk@hotmail.com,53307.0,F3MAVTVDDZ97,1
468,2020-02-22 17:00:00.0,preu@yahoo.com,44771.0,BOOUAWJ1JKP6,1
469,2020-02-22 17:00:00.0,preu@yahoo.com,44771.0,RZXJ3LCVJZ4E,1
470,2020-02-22 17:00:00.0,sneo@hotmail.com,21874.0,JNO8MI4LK2VH,2
471,2020-02-22 17:00:00.0,sneo@hotmail.com,21874.0,ES1XOPZ7UMM2,1
472,2020-02-22 17:00:00.0,sneo@hotmail.com,21874.0,RRQIEZ8CGZJ7,1
473,2020-02-22 17:00:00.0,bift@inbox.com,72094.0,BHPBIEFK0200,2
474,2020-02-22 17:00:00.0,skiss@gmail.com,68215.0,AWX5VBHU9JMC,2
475,2020-02-22 17:00:00.0,nect@yahoo.com,92338.0,QTHCB3AQ1JAT,3
476,2020-02-22 17:00:00.0,bleiss@icloud.com,71968.0,7EPTOTOWE5V1,1
477,2020-02-22 17:00:00.0,jyz@yahoo.com,16733.0,ZPH77QXL8SDD,2
478,2020-02-22 17:00:00.0,jyz@yahoo.com,16733.0,LJ9QPM0RH6VI,1
479,2020-02-22 17:00:00.0,jyz@yahoo.com,16733.0,66FH4XETFPX5,1
480,2020-02-22 17:00:00.0,sew@msn.com,97444.0,7VCWQUSNVH59,1
481,2020-02-22 17:00:00.0,sew@msn.com,97444.0,BN7KSV70YRAG,1
482,2020-02-22 17:00:00.0,sew@msn.com,97444.0,GB4A3L68TW39,1
483,2020-02-22 17:00:00.0,sew@msn.com,97444.0,GDAYYOJSZIT6,1
484,2020-02-22 17:00:00.0,stresh@live.com,23927.0,C9BKKF8K3PJS,1
485,2020-02-22 17:00:00.0,stresh@live.com,23927.0,0L7GGQU98Q57,1
486,2020-02-22 17:00:00.0,stresh@live.com,23927.0,LZK7SGZCSV9N,1
487,2020-02-22 17:00:00.0,slul@gmail.com,1197.0,I21WTK5WRVQ3,2
488,2020-02-22 17:00:00.0,zaaf@aol.com,23419.0,PWJ9XH1SNUSI,1
489,2020-02-22 17:00:00.0,zaaf@aol.com,23419.0,OMQIDC0K2WRB,1
490,2020-02-23 17:00:00.0,druoh@yahoo.com,62680.0,UGDVRA2XTRWY,1
491,2020-02-23 17:00:00.0,druoh@yahoo.com,62680.0,1CQK9YGLGDH8,3
492,2020-02-23 17:00:00.0,druoh@yahoo.com,62680.0,7ICX1XL2912Y,2
493,2020-02-23 17:00:00.0,blao@outlook.com,34894.0,23A70DFNZNBC,2
494,2020-02-23 17:00:00.0,waesk@msn.com,94478.0,7ZYJJLXSQ6BZ,1
495,2020-02-23 17:00:00.0,waesk@msn.com,94478.0,LL8BM3B8DKLG,2
496,2020-02-23 17:00:00.0,waesk@msn.com,94478.0,T7Q3EISHSVZL,4
497,2020-02-23 17:00:00.0,waesk@msn.com,94478.0,YU1JK13KY4CI,2
498,2020-02-23 17:00:00.0,waesk@msn.com,94478.0,9WLISNU1GPP7,1
499,2020-02-23 17:00:00.0,vi@hotmail.com,78471.0,616NL8AKRQDZ,2
500,2020-02-23 17:00:00.0,vi@hotmail.com,78471.0,TNO6EE7IJXY7,3
501,2020-02-23 17:00:00.0,vi@hotmail.com,78471.0,RUNC4XE0YJCS,3
502,2020-02-23 17:00:00.0,poug@live.com,20106.0,IHOSEWJT3Y11,1
503,2020-02-23 17:00:00.0,puind@yahoo.com,33873.0,TIWH98H4SRRA,1
504,2020-02-23 17:00:00.0,puind@yahoo.com,33873.0,YV4DJ50XFB5O,1
505,2020-02-23 17:00:00.0,puind@yahoo.com,33873.0,R2WF9UJ669YE,2
506,2020-02-23 17:00:00.0,muoy@inbox.com,27426.0,V5E0QCTMTPGS,1
507,2020-02-23 17:00:00.0,jo@gmail.com,2958.0,XXXZ20SDAZWY,2
508,2020-02-24 17:00:00.0,vesp@live.com,183.0,48XD1E3D2LFO,1
509,2020-02-24 17:00:00.0,sua@aol.com,31276.0,9OV7Y0G1ZJDV,1
510,2020-02-24 17:00:00.0,yeak@yahoo.com,39788.0,MC9DON8KXSYT,1
511,2020-02-24 17:00:00.0,yeak@yahoo.com,39788.0,5IFJAEU3RVVL,2
512,2020-02-24 17:00:00.0,yeak@yahoo.com,39788.0,E8XT72IN29T4,1
513,2020-02-24 17:00:00.0,sna@aol.com,40131.0,ETLCII3COQ4H,2
514,2020-02-24 17:00:00.0,crio@hotmail.com,58165.0,KJYW8DFST90N,1
515,2020-02-24 17:00:00.0,strau@yahoo.com,80177.0,V4LGKU8KNXI7,3
516,2020-02-24 17:00:00.0,strau@yahoo.com,80177.0,8TRU20SUX7UR,1
517,2020-02-24 17:00:00.0,strau@yahoo.com,80177.0,E5974NSRKH7P,1
518,2020-02-24 17:00:00.0,swaiw@mail.com,68750.0,67MIU5IKBJC1,4
519,2020-02-24 17:00:00.0,swaiw@mail.com,68750.0,Q6EFAWFWIHB9,1
520,2020-02-24 17:00:00.0,stroo@gmail.com,94760.0,VQZ8TCU6WVXZ,1
521,2020-02-24 17:00:00.0,stroo@gmail.com,94760.0,M9HXIZ2JPRHI,1
522,2020-02-25 17:00:00.0,nuond@yahoo.com,8600.0,8U21VX9AE1NA,4
523,2020-02-25 17:00:00.0,nuond@yahoo.com,8600.0,GKU3XUV0821V,2
524,2020-02-25 17:00:00.0,go@aol.com,8434.0,CGJZF6AGV5NM,1
525,2020-02-25 17:00:00.0,tuz@yahoo.com,91307.0,4YZPS99LQTOT,1
526,2020-02-25 17:00:00.0,smi@gmail.com,53307.0,3JK7XK2SL7LC,1
527,2020-02-25 17:00:00.0,smi@gmail.com,53307.0,TQSJ5YDE7OOV,2
528,2020-02-26 17:00:00.0,lie@hotmail.com,62395.0,9ZV5NPY0BSJ7,1
529,2020-02-26 17:00:00.0,lie@hotmail.com,62395.0,7KKDPWAJF4ZU,1
530,2020-02-26 17:00:00.0,lie@hotmail.com,62395.0,H6CH75ZC7JK6,1
531,2020-02-26 17:00:00.0,gry@gmail.com,11976.0,07VLYJBHPSU7,1
532,2020-02-26 17:00:00.0,stue@gmail.com,66295.0,QSLZ8LRZ249W,1
533,2020-02-26 17:00:00.0,brio@outlook.com,80319.0,HWKTX4X56XFJ,1
534,2020-02-26 17:00:00.0,brio@outlook.com,80319.0,SOGUH8GSV9N0,1
535,2020-02-26 17:00:00.0,brio@outlook.com,80319.0,IKG1GVGLFZGR,2
536,2020-02-26 17:00:00.0,frask@gmail.com,89822.0,5ZTZGXR9VVBS,1
537,2020-02-26 17:00:00.0,frask@gmail.com,89822.0,D5HZGYR8OO7Z,1
538,2020-02-26 17:00:00.0,frask@gmail.com,89822.0,8NJINBV5RF5S,3
539,2020-02-26 17:00:00.0,fleaz@gmail.com,67892.0,OAGNJI0Q9E23,6
540,2020-02-27 17:00:00.0,fyd@live.com,12401.0,DI11KMYX1B25,4
541,2020-02-27 17:00:00.0,fyd@live.com,12401.0,M5E80I4YL91G,5
542,2020-02-27 17:00:00.0,fyd@live.com,12401.0,OCLO4OOHP6D8,2
543,2020-02-27 17:00:00.0,fyd@live.com,12401.0,2YCOGAGIXLQ6,2
544,2020-02-27 17:00:00.0,fyd@live.com,12401.0,IWDH4RED8GXV,2
545,2020-02-27 17:00:00.0,sho@outlook.com,70064.0,J1TW56XQ5QZF,1
546,2020-02-27 17:00:00.0,strue@icloud.com,61504.0,OGU2LCFXI070,1
547,2020-02-27 17:00:00.0,strue@icloud.com,61504.0,DSKRPKP81M87,2
548,2020-02-27 17:00:00.0,stree@mail.com,92858.0,0A6JH3BSNM63,3
549,2020-02-27 17:00:00.0,stree@mail.com,92858.0,R5EQWMSARARU,1
550,2020-02-28 17:00:00.0,pra@msn.com,89374.0,5DH77XHR72RN,1
551,2020-02-28 17:00:00.0,pra@msn.com,89374.0,VXKFNCA32M8A,1
552,2020-02-28 17:00:00.0,pra@msn.com,89374.0,MJATFPV8CVTZ,2
553,2020-02-28 17:00:00.0,clie@gmail.com,23004.0,REFWRD6WX2XH,1
554,2020-02-28 17:00:00.0,dryct@inbox.com,18464.0,7F9BKZPAVD69,2
555,2020-02-28 17:00:00.0,swaev@live.com,53561.0,PP3SG37W8XXF,1
556,2020-02-28 17:00:00.0,swaev@live.com,53561.0,C6RRAAKMV6KA,2
557,2020-02-29 17:00:00.0,glauy@aol.com,43341.0,WKMSC3LLQ10A,1
558,2020-02-29 17:00:00.0,zoe@outlook.com,79116.0,64QEJQO5NTHN,2
559,2020-02-29 17:00:00.0,mia@msn.com,36704.0,P5N6ULJYRVUO,2
560,2020-02-29 17:00:00.0,mia@msn.com,36704.0,2AKSR528TKU5,1
561,2020-02-29 17:00:00.0,mia@msn.com,36704.0,9IUAACYDLB37,1
562,2020-02-29 17:00:00.0,lou@mail.com,24004.0,VLK4UOR0N8ZD,4
563,2020-02-29 17:00:00.0,lou@mail.com,24004.0,PMFSL0UMGK8P,4
564,2020-02-29 17:00:00.0,lou@mail.com,24004.0,P9L8VWVJ3LYD,2
565,2020-02-29 17:00:00.0,lou@mail.com,24004.0,RDNSPRDSSX56,1
566,2020-03-01 17:00:00.0,wai@yahoo.com,263.0,3UZ9XJY1DWA2,2
567,2020-03-01 17:00:00.0,baosp@gmail.com,5552.0,AU58OZTU6C4R,3
568,2020-03-01 17:00:00.0,baosp@gmail.com,5552.0,CHX1IJFFZ86G,1
569,2020-03-01 17:00:00.0,jiog@yahoo.com,89822.0,NX1QMXHW80IM,1
570,2020-03-01 17:00:00.0,jiog@yahoo.com,89822.0,593DVRVOEHBK,2
571,2020-03-01 17:00:00.0,chiy@live.com,81046.0,IO1BT79ZOLDF,2
572,2020-03-01 17:00:00.0,chiy@live.com,81046.0,TKIHT6YJWSOT,3
573,2020-03-01 17:00:00.0,chiy@live.com,81046.0,YASFNW9FA9VL,5
574,2020-03-01 17:00:00.0,chaa@inbox.com,40131.0,997WQK3JZJMT,1
575,2020-03-01 17:00:00.0,chaa@inbox.com,40131.0,FR9M5YT1BW72,1
576,2020-03-01 17:00:00.0,loeng@outlook.com,18828.0,A4ECXUOMQ1X7,1
577,2020-03-01 17:00:00.0,loeng@outlook.com,18828.0,VKGPWDRXHQTK,1
578,2020-03-02 17:00:00.0,zost@icloud.com,86660.0,JTFEDNPY49YT,1
579,2020-03-02 17:00:00.0,zost@icloud.com,86660.0,KJM8F8J31GPH,3
580,2020-03-02 17:00:00.0,crev@hotmail.com,67428.0,OSZMLJWLK9IU,2
581,2020-03-02 17:00:00.0,crev@hotmail.com,67428.0,L5J1ZQJF0EY8,1
582,2020-03-02 17:00:00.0,crev@hotmail.com,67428.0,JMIDV4RCUOK5,2
583,2020-03-02 17:00:00.0,groa@yahoo.com,94934.0,LBHUAHQEDV6P,1
584,2020-03-02 17:00:00.0,roent@gmail.com,88046.0,XSGLSJR6QVDI,1
585,2020-03-02 17:00:00.0,cha@mail.com,39828.0,9CJA1T9KSU5I,1
586,2020-03-02 17:00:00.0,cha@mail.com,39828.0,QMVHS7MKYSO3,2
587,2020-03-03 17:00:00.0,chouf@yahoo.com,99710.0,GZEWRK9YFND7,2
588,2020-03-03 17:00:00.0,swae@msn.com,80431.0,NHYAUZENCRZQ,2
589,2020-03-03 17:00:00.0,shaenk@hotmail.com,55819.0,2ZIPUIHDTE6J,1
590,2020-03-03 17:00:00.0,ke@gmail.com,21015.0,23MBSDPBME9M,3
591,2020-03-03 17:00:00.0,ke@gmail.com,21015.0,TNFZKIOCIHQE,2
592,2020-03-03 17:00:00.0,ke@gmail.com,21015.0,40MKEC2G6N1T,1
593,2020-03-03 17:00:00.0,ke@gmail.com,21015.0,ZZ85SVWMB2US,1
594,2020-03-03 17:00:00.0,zind@gmail.com,23440.0,P82WKH72DS9A,2
595,2020-03-03 17:00:00.0,zind@gmail.com,23440.0,J9O8Y5MAKQNG,1
596,2020-03-03 17:00:00.0,nuach@yahoo.com,82570.0,UZIQAABYLMOT,1
597,2020-03-03 17:00:00.0,nuach@yahoo.com,82570.0,ET2MMWIXPYNA,1
598,2020-03-04 17:00:00.0,gio@live.com,53954.0,8HYIRAIW6W72,1
599,2020-03-04 17:00:00.0,yyst@msn.com,14384.0,Q35LF2FYI41D,1
600,2020-03-04 17:00:00.0,yyst@msn.com,14384.0,YEI9F3L26YGV,4
601,2020-03-04 17:00:00.0,yyst@msn.com,14384.0,ED6HVOSJG8T0,4
602,2020-03-04 17:00:00.0,yyst@msn.com,14384.0,XREIP1CVHQBF,1
603,2020-03-04 17:00:00.0,yyst@msn.com,14384.0,B7ERM5CQHKWU,1
604,2020-03-04 17:00:00.0,fle@inbox.com,72649.0,2J9OLG0WCUCT,2
605,2020-03-04 17:00:00.0,zoi@gmail.com,24337.0,0TISJ85S1B4W,1
606,2020-03-04 17:00:00.0,laob@yahoo.com,37839.0,YPMVUST8UQGE,5
607,2020-03-04 17:00:00.0,laob@yahoo.com,37839.0,TNB5416O2D0H,4
608,2020-03-04 17:00:00.0,bruont@yahoo.com,64219.0,Q97WLK2010PC,1
609,2020-03-05 17:00:00.0,stel@hotmail.com,40489.0,OUFCVPBLEHPO,1
