date,cust_email,cust_location,product_id,product_quantity
2020-02-05,nomp@aol.com,69752,DOTY261FIZHW,2
2020-02-05,nomp@aol.com,69752,E5NEINA0H8FB,1
2020-02-05,yik@icloud.com,96112,46RZ9Q4W4H0M,1
2020-02-05,yik@icloud.com,96112,77L3BB6IXJW8,1
2020-02-05,yik@icloud.com,96112,23OXX0RWQCX5,1
2020-02-05,wy@msn.com,21471,0MQBZHR18M5Z,2
2020-02-05,diuft@yahoo.com,77744,UQVJW5PR6X1Z,2
2020-02-05,diuft@yahoo.com,77744,LGDZP8XSREVN,3
2020-02-05,diuft@yahoo.com,77744,AE8W99J5Z0AF,2
2020-02-05,plaa@icloud.com,40852,WETC5HWE79IG,2
2020-02-06,fow@outlook.com,42135,AYOFH7ETTRJ0,3
2020-02-06,fow@outlook.com,42135,8JS1Z83MKW9J,1
2020-02-06,pu@outlook.com,99889,2P6AVIPVUF05,1
2020-02-06,pu@outlook.com,99889,XYPNRQ66Y6A0,1
2020-02-06,smua@yahoo.com,94358,6RYKM701EKTM,1
2020-02-06,smua@yahoo.com,94358,MZ3TMIFIMWXC,1
2020-02-06,creu@icloud.com,38859,EBR8O3G5060Q,3
2020-02-06,creu@icloud.com,38859,DOVTGHUCOAA7,1
2020-02-06,creu@icloud.com,38859,662K0FTCRLD4,1
2020-02-06,crou@yahoo.com,94588,MXQ5J03VLSNV,1
2020-02-06,stau@inbox.com,55010,49RC9D85Z4KH,1
2020-02-06,stau@inbox.com,55010,GPBKIOF0AME8,2
2020-02-06,stau@inbox.com,55010,54Q85ZTOQEAM,1
2020-02-06,stau@inbox.com,55010,M69O6ZKHE6Z1,2
2020-02-06,stau@inbox.com,55010,K3D2LZOQ9YRB,3
2020-02-06,stau@inbox.com,55010,LKCVXV4T5MTW,3
2020-02-06,stau@inbox.com,55010,N1KBZCCU8NUB,3
2020-02-06,slu@aol.com,63317,RFMUHFD18F08,1
2020-02-06,slu@aol.com,63317,HQOPSRD92L6N,1
2020-02-06,somp@gmail.com,58172,FVG216B6NXNW,2
2020-02-06,truo@aol.com,37839,45YP1QWDQF2Y,1
2020-02-06,truo@aol.com,37839,FZAKY0KX4MXC,2
2020-02-06,truo@aol.com,37839,LFEKKUWK5G7M,5
2020-02-06,truo@aol.com,37839,7FVBBB5FWUL8,2
2020-02-06,flap@aol.com,99889,PFY4CJ0GNIQQ,3
2020-02-06,flap@aol.com,99889,WQ3ZFVZ35Z2E,5
2020-02-06,plosk@outlook.com,62294,A81LLX0HNYBN,2
2020-02-06,plosk@outlook.com,62294,Q5Z7EXCHJ4SV,5
2020-02-06,plosk@outlook.com,62294,QN0EXAJ5HVHF,1
2020-02-07,smai@outlook.com,00584,EO7HME5R4BU6,1
2020-02-07,yoe@hotmail.com,37735,DQSW688EVJHT,1
2020-02-07,yoe@hotmail.com,37735,ON4KE209YS6O,3
2020-02-07,yoe@hotmail.com,37735,D5NM0LGZ3PVY,3
2020-02-07,trui@gmail.com,57728,CWKJ9V99PI47,1
2020-02-07,goew@outlook.com,82075,776YQICWMWH6,1
2020-02-07,goew@outlook.com,82075,PHBROL9838ZZ,1
2020-02-07,goew@outlook.com,82075,PE0NVG240L1R,1
2020-02-07,fluig@outlook.com,66628,LATQ5KZ0MA15,1
2020-02-07,zeg@hotmail.com,23004,G9J3EUC3D4DT,1
2020-02-07,zeg@hotmail.com,23004,VMTK65U3UVBC,3
2020-02-07,zeg@hotmail.com,23004,0I6KNTY9VTCC,1
2020-02-07,zeg@hotmail.com,23004,0EMA4BAJBXUR,2
2020-02-07,naesh@icloud.com,86413,ECX0Z1F4E93T,2
2020-02-07,naesh@icloud.com,86413,DRAV07KLMGD5,4
2020-02-07,smoeg@gmail.com,70571,4WB04UWKDQMM,1
2020-02-07,smoeg@gmail.com,70571,TVK1Y1YXCMHB,4
2020-02-07,smoeg@gmail.com,70571,DV6AJNO2CMH1,1
2020-02-07,sna@msn.com,43839,UQVBMVBZP8EZ,1
2020-02-07,glie@gmail.com,36320,ROZS1CDHTVXH,3
2020-02-07,tua@gmail.com,18464,8913I8RIWDZA,1
2020-02-07,tua@gmail.com,18464,K6MEG0KR787Z,1
2020-02-07,broct@aol.com,88869,ZRHHG933JF0X,2
2020-02-07,broct@aol.com,88869,NUBZHCW3H4NX,1
2020-02-07,pruint@gmail.com,59203,O2OSSN2AS4B1,2
2020-02-07,pruint@gmail.com,59203,45WU2WNHBOG3,1
2020-02-07,pruint@gmail.com,59203,0O9I96Y6Q32S,1
2020-02-07,pruint@gmail.com,59203,T6S6T0A30GTK,2
2020-02-07,spiy@msn.com,27341,SEE2RTJIWQ3N,2
2020-02-07,hi@icloud.com,39164,PSD69FM9S6L6,3
2020-02-07,hi@icloud.com,39164,VO7ZMFJ7UNWV,2
2020-02-07,hi@icloud.com,39164,Y65LXHN6GWNM,3
2020-02-08,dri@live.com,41663,MOXU2T5ZTKL6,2
2020-02-08,dri@live.com,41663,K0RO507PNRZD,1
2020-02-08,ky@msn.com,53561,HMGF8RIXTY6W,1
2020-02-08,gler@yahoo.com,53307,19EELY34X6I7,1
2020-02-08,gler@yahoo.com,53307,HTH4EDVEYBVO,5
2020-02-08,gler@yahoo.com,53307,TMIM2QPQSPO2,2
2020-02-08,gler@yahoo.com,53307,7WLEUJUT672P,1
2020-02-08,drei@yahoo.com,58764,UZ3KT26WKZN5,4
2020-02-08,drei@yahoo.com,58764,H7D1592TPCML,1
2020-02-08,drei@yahoo.com,58764,K1VQI92GWVDN,1
2020-02-08,bria@hotmail.com,88831,TYFGODOG4M98,1
2020-02-08,bria@hotmail.com,88831,CCURP7358GKE,2
2020-02-08,bria@hotmail.com,88831,HHDSTVACGUGT,1
2020-02-08,bla@outlook.com,49193,HCBJI937B5IL,2
2020-02-08,bla@outlook.com,49193,7X9T757VAYJH,2
2020-02-08,fy@mail.com,77952,RHAM04I7FL6D,1
2020-02-08,lua@live.com,81380,PN3KRA425ZWF,1
2020-02-08,lua@live.com,81380,D4SW2QCE044A,2
2020-02-08,lua@live.com,81380,ATUAEOF90WKA,5
2020-02-08,cliung@hotmail.com,14054,AO6V8M500X87,2
2020-02-08,dra@aol.com,81352,PPU9P2ZLGTQL,1
2020-02-08,dra@aol.com,81352,DIP4QB88ESV4,1
2020-02-08,dra@aol.com,81352,IYTS0FZOU2C2,1
2020-02-08,dra@aol.com,81352,IGGMK2FE2QE3,1
2020-02-08,koump@gmail.com,47775,2Q70YMH6FS7V,3
2020-02-08,hey@yahoo.com,86660,LETRLS1J21UL,4
2020-02-08,hey@yahoo.com,86660,9Y3X147K0TT5,1
2020-02-08,dred@icloud.com,61230,KVWWGRFZ66F9,1
2020-02-08,dred@icloud.com,61230,59SVF3A8I7TK,3
2020-02-08,dred@icloud.com,61230,996KF32GDQOG,1
2020-02-08,dred@icloud.com,61230,I9Q9WWLMXK1T,2
2020-02-08,pleut@gmail.com,49745,H9PF2XDRP0GF,1
2020-02-08,mee@yahoo.com,64571,ZU9V67NTT5KX,2
2020-02-09,kynk@gmail.com,64531,RPAUA3HSXV1Q,1
2020-02-09,kynk@gmail.com,64531,LRN5RSMH2WYR,2
2020-02-09,kynk@gmail.com,64531,JAHIPBHLDC8C,2
2020-02-09,plui@gmail.com,13669,YQ5U7QJ7K3X6,1
2020-02-09,plui@gmail.com,13669,EJM5ELXROGHZ,1
2020-02-09,plui@gmail.com,13669,K8RWOV4A5102,2
2020-02-09,fysh@live.com,53949,VTITF88478DE,3
2020-02-09,noech@hotmail.com,08535,7CWRMUXARSY5,1
2020-02-09,yuf@gmail.com,12574,2PQBB8M2605B,1
2020-02-09,yuf@gmail.com,12574,G7Y6ILAG2YCC,1
2020-02-09,yuf@gmail.com,12574,3NV4TENMWUP3,1
2020-02-09,sand@yahoo.com,56172,68K0XQPMUHM3,3
2020-02-09,taask@hotmail.com,33041,JLQ5WMT215OO,1
2020-02-09,taask@hotmail.com,33041,51VFFJ0R5NA5,2
2020-02-09,bean@gmail.com,92338,OHSXXY0O4TXL,2
2020-02-09,bean@gmail.com,92338,3WL72K9MH02S,2
2020-02-09,biu@yahoo.com,42722,ROETRY1LG8E3,4
2020-02-10,riob@yahoo.com,32136,OWZMD29848WP,1
2020-02-10,choa@msn.com,81380,ASQ2P8PHZ0QG,1
2020-02-10,nomp@aol.com,69752,V4TSUPGQER0D,2
2020-02-10,nomp@aol.com,69752,FJ9U9BGB5T53,1
2020-02-10,snyr@inbox.com,17307,D4QT9PZELVXR,1
2020-02-10,snyr@inbox.com,17307,6PWU2FHP5RZ1,2
2020-02-10,snyr@inbox.com,17307,7FFH50N5PUJE,3
2020-02-10,snyr@inbox.com,17307,9PHMTCLER36M,1
2020-02-10,veimp@gmail.com,99889,25EGWMZD97M8,2
2020-02-10,veimp@gmail.com,99889,YIYB95VGO6VZ,2
2020-02-10,slau@aol.com,12239,Q7416C5357NV,2
2020-02-10,slau@aol.com,12239,G2471JT1JEUA,1
2020-02-10,smoo@yahoo.com,63145,HW4R6AHGXPQN,3
2020-02-10,smoo@yahoo.com,63145,I7KCJDPT891E,3
2020-02-10,smoo@yahoo.com,63145,H9QBKV1QPTIJ,1
2020-02-10,lee@outlook.com,54891,1HBHQUZ4TMT3,1
2020-02-10,lee@outlook.com,54891,BKD6PGQ8DT5G,2
2020-02-10,lee@outlook.com,54891,EQA251OAPGRT,1
2020-02-11,nav@yahoo.com,15272,L3PLRGCYKTEI,3
2020-02-11,nav@yahoo.com,15272,7YCVBFCL4UXH,1
2020-02-11,nav@yahoo.com,15272,6Y8D3QK8O69V,1
2020-02-11,pu@outlook.com,99889,DWDM9I6UOXX7,1
2020-02-11,pu@outlook.com,99889,AHDLHMENS42S,4
2020-02-11,lift@live.com,66026,NZS4NL70JE63,4
2020-02-11,lift@live.com,66026,FGCT8Q2NL8K8,1
2020-02-11,lift@live.com,66026,96JOIEZZ1NJU,4
2020-02-11,shi@gmail.com,03026,ULEQZGNT9UPW,1
2020-02-11,shi@gmail.com,03026,UCY5CVDY3NPN,1
2020-02-11,shi@gmail.com,03026,PRV2QMMGSHOU,1
2020-02-11,shi@gmail.com,03026,NBJKQ2D3XCS8,1
2020-02-11,swind@inbox.com,53110,NVLXIZ6FBNB5,1
2020-02-11,swind@inbox.com,53110,PNJOOBZCAKT9,2
2020-02-11,ku@hotmail.com,69304,691GENX8GB8P,4
2020-02-11,gremp@gmail.com,78050,ATWWVRBE86M1,2
2020-02-11,gremp@gmail.com,78050,OBGLQIR26OTS,1
2020-02-11,viak@icloud.com,11346,NK20MZ6WYQSG,2
2020-02-11,cle@yahoo.com,23004,8LDVYDKTEOIZ,1
2020-02-11,cle@yahoo.com,23004,U5AWNG4STL14,1
2020-02-11,cle@yahoo.com,23004,X8NYEOTW7JQ2,1
2020-02-11,cle@yahoo.com,23004,LETBD688POHF,1
2020-02-11,smysp@inbox.com,70571,5QXMO521MTJ2,1
2020-02-11,speih@gmail.com,45121,NK812MF5ZVRH,1
2020-02-11,speih@gmail.com,45121,YKAB8ZHLUUUN,1
2020-02-11,speih@gmail.com,45121,5QPFZQNRH2QN,2
2020-02-11,drei@yahoo.com,58764,J2QY3BRAFV6M,1
2020-02-11,froig@yahoo.com,44407,20DVUT4MKBY6,1
2020-02-11,froig@yahoo.com,44407,DXFEWA05IJ6I,1
2020-02-11,froig@yahoo.com,44407,FCU9JVSM7FI9,2
2020-02-11,smeo@yahoo.com,63145,211W5VCAHMUQ,1
2020-02-11,lew@hotmail.com,64240,21OVHYW12M8M,1
2020-02-11,swaass@inbox.com,24654,WG93MI8UL092,1
2020-02-11,cleoch@live.com,05552,IBPW3J2VCMSW,1
2020-02-11,pou@yahoo.com,84706,6BJU2C3KC77X,3
2020-02-11,sti@yahoo.com,70571,FOKVG66S8I2J,3
2020-02-11,sti@yahoo.com,70571,WK3JAL8A4ZXW,3
2020-02-11,sti@yahoo.com,70571,NOV0ES8MXZU2,2
2020-02-11,slost@mail.com,51805,3UKZMKPMVF39,1
2020-02-11,slost@mail.com,51805,GPVVSFLU8XV5,2
2020-02-11,smoe@aol.com,26964,18JAG9U09MKJ,1
2020-02-11,smoe@aol.com,26964,SN7CJW22MDYX,3
2020-02-12,duch@live.com,95301,0G7PB6QKLTOI,1
2020-02-12,joink@yahoo.com,24004,SOEL3AYVCKNX,1
2020-02-12,joink@yahoo.com,24004,6VACV337A5TD,3
2020-02-12,puaw@msn.com,54276,1DM5OWVOUDQE,1
2020-02-12,zy@mail.com,47590,HAYB1FNV3C19,1
2020-02-12,zy@mail.com,47590,RNS0DGSBDQ47,1
2020-02-12,zy@mail.com,47590,I4FDMBZ1M5Q2,1
2020-02-12,skul@aol.com,53110,YH7DVTYCP7FH,3
2020-02-12,skul@aol.com,53110,VJQ9SIOJLBD4,4
2020-02-12,skul@aol.com,53110,RMFOACGRGO4F,1
2020-02-12,skul@aol.com,53110,PIO8YDVYBQT6,1
2020-02-12,vyg@outlook.com,92519,Q8RBBBB5B34P,2
2020-02-12,fruing@aol.com,89325,21IONWFB2SF3,1
2020-02-12,fruing@aol.com,89325,DL8FRGTFSHZ3,1
2020-02-12,fruing@aol.com,89325,5TL4AR7PRTCD,1
2020-02-12,fruing@aol.com,89325,JHOHQC86MKBZ,1
2020-02-12,fruing@aol.com,89325,JTKV5WANRDD8,3
2020-02-12,lush@outlook.com,09807,RM4UUQVWJJPH,1
2020-02-12,lush@outlook.com,09807,Z5IIM2CKCETB,1
2020-02-12,lush@outlook.com,09807,PFFT2FR17QLL,1
2020-02-12,plee@gmail.com,48997,3CZBUX7KD1M6,2
2020-02-12,plee@gmail.com,48997,R4BGTUSE9HWY,1
2020-02-12,plee@gmail.com,48997,PCWW6GXE9R3Y,1
2020-02-12,blug@msn.com,04887,NC1MWOVATFK9,3
2020-02-12,glyss@icloud.com,32294,5KFEU639LNQ4,1
2020-02-12,dia@aol.com,88682,VPE2292797R7,2
2020-02-12,dia@aol.com,88682,3HAQT2U99TMM,2
2020-02-12,dia@aol.com,88682,6GD7YEYJOWLZ,3
2020-02-12,dui@gmail.com,72883,ISO9TK2LQAT6,5
2020-02-12,dui@gmail.com,72883,RIR8HTX5QHWS,1
2020-02-12,dui@gmail.com,72883,JPEY4U5TEMH6,3
2020-02-12,gluo@live.com,88333,29W39B17LOTN,1
2020-02-12,drump@msn.com,56865,XVD1LFYJ6AXV,1
2020-02-12,drump@msn.com,56865,N9I0AXF9EEKN,1
2020-02-12,cloi@gmail.com,68215,8493LEO2ND1G,3
2020-02-12,cloi@gmail.com,68215,2SLLAA1NVIAT,2
2020-02-12,cloi@gmail.com,68215,0GFGP0HO2RCZ,4
2020-02-12,lue@aol.com,57508,HIU3OVNIY967,1
2020-02-12,slyng@gmail.com,66628,K0EPF3LGQJGI,1
2020-02-12,slyng@gmail.com,66628,V9KWKE7R5L7N,2
2020-02-12,slyng@gmail.com,66628,810JRQJUPH4W,2
2020-02-12,veisp@gmail.com,64240,JWDM6WLRX127,2
2020-02-13,nav@yahoo.com,15272,J2Q3IZP9THOM,2
2020-02-13,nav@yahoo.com,15272,5VO2V3R8Y3PI,1
2020-02-13,smor@gmail.com,77744,LZSDZTWLJ8V2,1
2020-02-13,swiuct@gmail.com,14684,JORR0TFS0EMS,3
2020-02-13,swiuct@gmail.com,14684,76V8JGP10LXR,1
2020-02-13,swiuct@gmail.com,14684,T0KUUZ9SDCGC,2
2020-02-13,lu@yahoo.com,56049,DTTK6DQ7YLK8,1
2020-02-13,lu@yahoo.com,56049,1LPXTHKMVZ6Y,4
2020-02-13,plo@icloud.com,17512,MUWIEEP3EJUK,3
2020-02-13,claov@gmail.com,44488,2K0PVN9HOTJG,3
2020-02-13,claov@gmail.com,44488,440UDC3PO9N0,1
2020-02-13,claov@gmail.com,44488,FKGYUCB8F9OD,2
2020-02-13,mo@yahoo.com,76751,UTHCY8IFBC77,2
2020-02-13,drao@aol.com,87204,C0Q7ZTC832XS,1
2020-02-13,drao@aol.com,87204,IG039BVKC4QT,1
2020-02-13,drao@aol.com,87204,59UBYJL11LJ9,3
2020-02-13,drao@aol.com,87204,AVU7ETV06O6R,4
2020-02-13,prouct@hotmail.com,61876,9WGP62RCDL11,3
2020-02-13,prouct@hotmail.com,61876,GQD2VSGTH8YH,1
2020-02-13,cheuy@gmail.com,01197,2LU3MU0CDMD7,1
2020-02-13,tra@outlook.com,35769,MAQH2YGNJRPO,4
2020-02-13,tra@outlook.com,35769,RECHNWEK6EVJ,1
2020-02-13,tra@outlook.com,35769,6KMDYQA7Z1FS,2
2020-02-13,tra@outlook.com,35769,XQAO9Z5R19I8,3
2020-02-13,tra@outlook.com,35769,YMEGBKDGJ7Q9,1
2020-02-13,naast@gmail.com,94017,ZMLJKY5K7DII,1
2020-02-13,naast@gmail.com,94017,PO5FAOGFA47U,1
2020-02-13,sleo@outlook.com,77952,CZFWUYFLVCLI,1
2020-02-13,skaosh@msn.com,97444,HHURY3T87DF2,1
2020-02-13,skaosh@msn.com,97444,TMME91L0YFIH,2
2020-02-13,skaosh@msn.com,97444,N92MCPQB3R28,1
2020-02-13,moi@yahoo.com,41400,TL6GRZ5UCBIB,1
2020-02-13,traung@hotmail.com,24004,LGDZP8XSREVN,2
2020-02-13,traung@hotmail.com,24004,P1J7GS5UHKCI,1
2020-02-13,pruonk@gmail.com,39788,TKNDEJZC6UG4,1
2020-02-13,pruonk@gmail.com,39788,E05YOLKNCU1Y,1
2020-02-13,vomp@inbox.com,99889,02KLYZ97FQL9,1
2020-02-13,vomp@inbox.com,99889,YB3VJ1A3A14C,1
2020-02-13,vomp@inbox.com,99889,8E6DDDKF0CIX,1
2020-02-13,vomp@inbox.com,99889,8NOUH5A9O9Q3,1
2020-02-13,plai@aol.com,34894,OQV291E6OL78,1
2020-02-13,plai@aol.com,34894,V7HFH51DVGN7,1
2020-02-13,plai@aol.com,34894,N0O6ORP1XODX,1
2020-02-13,plai@aol.com,34894,K4T6VWXW4PAX,4
2020-02-13,gruap@gmail.com,45121,25Q38TM9KMGE,3
2020-02-13,se@gmail.com,11346,6FGJSLVNSQI6,1
2020-02-13,se@gmail.com,11346,ON4G1UOX01OO,1
2020-02-14,lio@yahoo.com,36704,B252XVZ2640B,1
2020-02-14,lio@yahoo.com,36704,2CBLCP9192RI,2
2020-02-14,proi@yahoo.com,98802,1EXFEPCPT0FS,3
2020-02-14,liu@yahoo.com,45121,II4GC1HIKQJ0,1
2020-02-14,ta@yahoo.com,24052,KTJF5PR3HC5C,2
2020-02-14,ta@yahoo.com,24052,9TNXATPHYJH5,2
2020-02-14,snau@icloud.com,15741,GQQSYVAW7NHH,2
2020-02-14,snau@icloud.com,15741,H19QQAKBRL7G,2
2020-02-14,snau@icloud.com,15741,J075IELETPEG,4
2020-02-14,snau@icloud.com,15741,N7ONLLLU8RJV,1
2020-02-14,vaa@yahoo.com,64409,UF4AQMDB742B,1
2020-02-14,graft@live.com,70976,0N61W726H7DF,1
2020-02-14,graft@live.com,70976,O1YEJA4D94U9,2
2020-02-14,chiuh@gmail.com,82075,75GXF7677F5X,1
2020-02-14,chiuh@gmail.com,82075,SIMP1UO1EJV0,3
2020-02-14,cliu@live.com,56819,RMFOACGRGO4F,1
2020-02-14,cliu@live.com,56819,XPHFK7MOOH67,1
2020-02-14,ga@icloud.com,71719,0SQLIH0WGPTW,1
2020-02-14,ga@icloud.com,71719,MY4P351QE859,1
2020-02-14,prian@hotmail.com,88333,W9N8R7L470PM,1
2020-02-14,bo@msn.com,02802,HOBC07Y1VB5D,1
2020-02-14,bo@msn.com,02802,HC3D8PD9WXTP,1
2020-02-14,so@live.com,04887,4S9HW7R7XG55,2
2020-02-14,fraish@live.com,99498,S91B62QVU9UL,1
2020-02-14,fraish@live.com,99498,LEPY8GZVOACI,1
2020-02-14,fraish@live.com,99498,COZMPH1JOT5P,1
2020-02-14,fraish@live.com,99498,XS0TLAE7GJI7,1
2020-02-14,cleoft@yahoo.com,25990,FLXCABRJT6FR,1
2020-02-14,cleoft@yahoo.com,25990,N2V5HZEKYMLL,2
2020-02-14,cleoft@yahoo.com,25990,JDTYPXP4KILI,2
2020-02-14,sly@hotmail.com,90089,A6LQS94XGY4F,3
2020-02-14,sly@hotmail.com,90089,LPYTTI579G8Q,1
2020-02-14,wink@gmail.com,81046,PN63WFZB2THX,3
2020-02-14,poap@gmail.com,82570,51F4PEZP401C,1
2020-02-14,swio@hotmail.com,70196,123NU66BWU6L,1
2020-02-14,skuek@gmail.com,00584,HRNQC1T7Y3DI,3
2020-02-14,pleoz@aol.com,35152,6OS7XKN3I31S,2
2020-02-14,re@outlook.com,89325,XOMZQOSS50WG,2
2020-02-14,re@outlook.com,89325,F72A2EGVO2YW,6
2020-02-14,re@outlook.com,89325,SYDH2OICUKCX,3
2020-02-14,re@outlook.com,89325,CTWJ9ANK2ODC,1
2020-02-14,re@outlook.com,89325,CN3WPZKXNQHQ,2
2020-02-14,re@outlook.com,89325,DYFZQ32VIB6T,1
2020-02-14,re@outlook.com,89325,C4RNIVKBZWOX,2
2020-02-14,brust@aol.com,62294,LCXYGJS5BKQ2,4
2020-02-15,zyk@inbox.com,78186,C1QKK2JXFMWT,4
2020-02-15,zyk@inbox.com,78186,TO26QVECDO5J,2
2020-02-15,zyk@inbox.com,78186,M1Y0I5YBNJDO,2
2020-02-15,chuop@hotmail.com,72117,BD9U6AB6UB38,1
2020-02-15,floo@gmail.com,88333,H942S57GWPIZ,2
2020-02-15,floo@gmail.com,88333,I2HQ5PXED7YK,1
2020-02-15,floo@gmail.com,88333,ZYM7TE58FULC,2
2020-02-15,ya@yahoo.com,42722,9OBL4YDGOVVL,2
2020-02-15,skip@aol.com,05341,3710TCMLWIYT,2
2020-02-15,fung@gmail.com,36532,VEY5JGZPWQHH,1
2020-02-15,fung@gmail.com,36532,94BOUYZWXJZC,1
2020-02-15,fung@gmail.com,36532,FQVN72UGFBGM,1
2020-02-15,glue@gmail.com,00584,CN0AI0SKU4R0,1
2020-02-15,glue@gmail.com,00584,YXEUI9M7OFH8,3
2020-02-15,spoa@icloud.com,87317,D9QSLG31YJ9A,1
2020-02-15,spoa@icloud.com,87317,D3G5TNSF4M52,1
2020-02-15,spoa@icloud.com,87317,9VWGRSK5ORI4,1
2020-02-15,spuop@gmail.com,24004,3XUPN4FOSJRM,4
2020-02-15,zuo@hotmail.com,92581,4KSBAGW5IZOM,1
2020-02-15,zuo@hotmail.com,92581,7PFXAO112FWV,4
2020-02-15,zuo@hotmail.com,92581,YW14C6LSD0MP,2
2020-02-15,praish@yahoo.com,90089,HI8D2YD9R1Z7,1
2020-02-15,praish@yahoo.com,90089,9KTQ07Y2SNH2,1
2020-02-15,hou@outlook.com,02920,NSAJ96D8TKMH,2
2020-02-16,dreonk@icloud.com,97444,DGUATKU05R15,2
2020-02-16,sly@gmail.com,94017,9IX1TSSW7F96,4
2020-02-16,skiss@gmail.com,86660,2HLAM09OYXCM,1
2020-02-16,vi@icloud.com,22482,0KHJQ8JTHN4Q,1
2020-02-16,vi@icloud.com,22482,J6HJ234BNM1G,3
2020-02-16,vi@icloud.com,22482,BEUIVNCPNPPM,1
2020-02-16,vi@icloud.com,22482,3R1K928OKVC7,1
2020-02-16,groig@outlook.com,88821,Y8LMC69WLEJE,1
2020-02-16,groig@outlook.com,88821,O2GZC6FO62JX,1
2020-02-16,creund@aol.com,35973,245LPHMD260O,3
2020-02-16,creund@aol.com,35973,WN9V761VZ9E5,1
2020-02-16,creund@aol.com,35973,MHH8NDVJWZ7S,1
2020-02-16,fleund@icloud.com,92581,XKLSIFRFU1CE,1
2020-02-16,doisp@icloud.com,52742,KUHSIKY9JV5W,3
2020-02-16,trib@inbox.com,02920,SDWRLWKNJZHH,1
2020-02-16,laist@yahoo.com,92836,RECH13XKLWR8,1
2020-02-16,laist@yahoo.com,92836,E436E8NF9R6R,1
2020-02-16,laist@yahoo.com,92836,5OK7FJGI9KN0,2
2020-02-16,laist@yahoo.com,92836,NLATPW903PTA,1
2020-02-16,ploesk@gmail.com,76751,6YGW0IRAII20,1
2020-02-16,ploesk@gmail.com,76751,7F5RK0R5C6YB,1
2020-02-16,ploesk@gmail.com,76751,9W8539LJ1G01,1
2020-02-16,ploesk@gmail.com,76751,F5ZAVCT0MOJJ,1
2020-02-16,vun@gmail.com,84146,3WFWSYM5FL7H,1
2020-02-16,vun@gmail.com,84146,OK7JD57X32EL,1
2020-02-16,try@gmail.com,49652,U658F39QMOMT,1
2020-02-16,me@yahoo.com,36925,GISRQENW7UFU,1
2020-02-16,frah@hotmail.com,80177,T7CWD6GAAUNM,3
2020-02-16,frah@hotmail.com,80177,KIJF2HJA1HQG,1
2020-02-16,frah@hotmail.com,80177,9JTKB8JJA953,2
2020-02-17,se@live.com,55660,3N4LVCG5AS0Z,2
2020-02-17,se@live.com,55660,H8W34KSFSKA5,2
2020-02-17,doest@yahoo.com,69304,EY4PLDU6A1SN,1
2020-02-17,doest@yahoo.com,69304,MVIHN387L97Y,2
2020-02-17,doest@yahoo.com,69304,GWQX6IDKURFX,4
2020-02-17,doest@yahoo.com,69304,O7MQEYLL29OS,1
2020-02-17,doest@yahoo.com,69304,P67T74Y9IB2O,2
2020-02-17,criosh@live.com,56750,8NXB89EBLDM8,1
2020-02-17,criosh@live.com,56750,RPAH34JJXBI9,1
2020-02-17,skeih@hotmail.com,12005,GEV3PLD4WMD0,2
2020-02-17,skeih@hotmail.com,12005,PFF83HJ0B82G,1
2020-02-17,shueh@outlook.com,45842,7ED11UGVKRND,2
2020-02-17,shueh@outlook.com,45842,GFR6QVLQWBGL,1
2020-02-17,blyg@inbox.com,64409,KI9G9TNYT6EG,1
2020-02-17,blyg@inbox.com,64409,9OKKJP84ELZV,2
2020-02-17,blyg@inbox.com,64409,KZT9WOSDYQ1Y,3
2020-02-17,blyg@inbox.com,64409,7WV12YVZE3SP,2
2020-02-17,haash@hotmail.com,89325,SE7XHGAJBRO6,1
2020-02-17,haash@hotmail.com,89325,H3C8B203WRPH,1
2020-02-17,spee@msn.com,37280,SL5SDL2PHW7L,1
2020-02-17,stoi@live.com,68215,ZVPAVE7T5VVN,1
2020-02-17,stoi@live.com,68215,0D95FY6S3ONL,1
2020-02-17,stoi@live.com,68215,V4O0XK0BI4IH,1
2020-02-17,stoi@live.com,68215,6ENYLW3XF37Y,1
2020-02-17,stoi@live.com,68215,29G5AOR8AKXC,1
2020-02-17,stoi@live.com,68215,7EAW5DJLB0L3,1
2020-02-17,spio@yahoo.com,54518,N8U7IEMW1H6K,1
2020-02-17,spio@yahoo.com,54518,TW8LYCBKWVTM,2
2020-02-17,spio@yahoo.com,54518,7OPENTXYB2UE,1
2020-02-17,doft@gmail.com,21892,AQHHUW3PED5K,2
2020-02-17,grai@yahoo.com,22482,T4IVB44NCUM3,1
2020-02-17,grai@yahoo.com,22482,7LR5NAXOQ1JB,1
2020-02-17,pra@yahoo.com,99628,H8VHR28GAPAE,1
2020-02-17,pra@yahoo.com,99628,5ME2OUNQPDZ4,2
2020-02-17,pra@yahoo.com,99628,LTPMSVATWCGU,1
2020-02-17,smeu@msn.com,54276,M8U69WOSNMRY,3
2020-02-17,creul@gmail.com,55200,M5KWEPU5Y5WR,1
2020-02-17,creul@gmail.com,55200,B9AMJDPKC2F8,2
2020-02-17,pog@yahoo.com,52051,61K3Q6GTVGI3,1
2020-02-18,lou@inbox.com,32642,MPD19T2R9SW4,7
2020-02-18,slen@live.com,65533,DR5H2J1G7XWM,2
2020-02-18,skoay@gmail.com,13697,IV67L6O8U23E,1
2020-02-18,glaank@icloud.com,24337,K68EGW5H2N0M,2
2020-02-18,glaank@icloud.com,24337,QJC4K8QLY8F4,1
2020-02-18,glaank@icloud.com,24337,FVAT8KK6WS7N,2
